id,order_id,customer_id,amount,payment_date,payment_method,status
453,552,1530,1118.26,11/2/2024 6:02,bank_transfer,completed
454,553,1034,1882.64,2/8/2025 2:45,bank_transfer,completed
455,554,3169,2993.83,11/30/2024 10:20,bank_transfer,pending
456,556,4835,5590.39,10/22/2024 4:22,paypal,completed
457,558,159,2163.46,4/16/2025 6:58,credit_card,pending
458,559,3269,1194.36,9/22/2024 21:03,credit_card,pending
459,561,3871,3806.56,6/12/2024 2:04,bank_transfer,completed
460,563,888,5934.6,8/12/2024 21:33,credit_card,completed
461,564,4236,1855.92,4/6/2025 7:56,bank_transfer,completed
462,566,1996,1945.66,6/2/2024 23:22,bank_transfer,pending
463,567,4017,5294.47,8/4/2024 0:04,credit_card,completed
464,568,1966,2716.23,2/25/2025 2:17,bank_transfer,pending
465,569,1665,14608.9,9/19/2024 17:30,paypal,completed
466,570,1570,3267.18,9/4/2024 20:44,credit_card,completed
467,571,3879,5767.61,11/17/2024 19:41,paypal,completed
468,573,4310,7147.13,9/29/2024 9:56,paypal,completed
469,574,3123,2666.94,3/3/2025 4:54,bank_transfer,completed
470,575,225,11825.8,11/21/2024 14:10,paypal,completed
471,576,268,8532.64,10/24/2024 15:09,bank_transfer,completed
472,577,2616,603.08,6/6/2024 10:32,credit_card,completed
473,578,3341,7550.81,12/13/2024 22:12,credit_card,completed
474,579,2464,4284.57,1/6/2025 18:27,paypal,completed
475,580,4685,4220.92,1/19/2025 7:54,paypal,completed
476,582,4613,1850.7,3/18/2025 4:53,paypal,completed
477,583,3569,2579.65,12/10/2024 13:25,bank_transfer,completed
478,584,686,6391.1,11/28/2024 5:36,credit_card,completed
479,585,4841,9033.7,1/30/2025 9:39,bank_transfer,completed
480,586,4707,10674.9,11/22/2024 14:15,paypal,completed
481,587,4430,5961.73,9/28/2024 4:30,bank_transfer,completed
482,588,694,9418.56,2/13/2025 0:40,bank_transfer,completed
483,590,4996,1364.24,12/19/2024 1:14,bank_transfer,completed
484,591,4837,1223.8,7/15/2024 18:17,bank_transfer,pending
485,593,4776,7900.41,5/29/2024 20:17,paypal,pending
486,594,1187,7678.3,12/26/2024 2:24,credit_card,pending
487,595,2426,8639.34,3/23/2025 14:58,bank_transfer,pending
488,597,2365,11923.9,2/15/2025 7:01,paypal,completed
489,598,1964,3426.63,11/12/2024 20:13,credit_card,pending
490,599,2534,7295.84,2/27/2025 0:27,paypal,completed
491,600,600,520.74,8/1/2024 8:36,credit_card,completed
492,601,293,829.76,1/14/2025 16:31,bank_transfer,completed
493,602,2846,2022.78,7/26/2024 13:57,credit_card,completed
494,603,2574,365.8,1/26/2025 2:10,paypal,completed
495,604,1443,4672.68,4/1/2025 13:46,paypal,completed
496,606,1529,2958.09,6/28/2024 7:19,paypal,completed
497,607,2263,3493.57,2/10/2025 16:53,bank_transfer,completed
498,608,1820,9288.81,2/18/2025 6:37,bank_transfer,completed
499,609,2466,1598.66,9/5/2024 3:21,paypal,pending
500,610,4245,7056.47,9/14/2024 14:24,paypal,completed
501,611,3023,10124,7/26/2024 6:59,credit_card,pending
502,612,2322,3692.51,1/25/2025 4:47,credit_card,completed
503,615,4684,6163.39,12/18/2024 12:16,bank_transfer,pending
504,616,2998,655.43,5/7/2024 23:24,credit_card,pending
505,617,1095,721.67,5/2/2025 6:37,credit_card,completed
506,618,639,6700.08,2/3/2025 8:55,credit_card,pending
507,619,539,8620.58,5/31/2024 23:07,credit_card,completed
508,622,854,1112.32,3/27/2025 1:14,paypal,completed
509,623,981,3301.69,8/16/2024 2:27,bank_transfer,completed
510,624,1629,2901.63,12/16/2024 21:42,bank_transfer,completed
511,625,3828,3575.69,3/5/2025 6:54,credit_card,completed
512,626,3877,2047.67,12/29/2024 7:51,credit_card,completed
513,627,3842,3754.62,12/27/2024 15:44,paypal,completed
514,630,3708,14562.5,7/26/2024 10:30,bank_transfer,pending
515,632,3155,1449.96,8/3/2024 6:57,paypal,pending
516,633,895,5476.41,10/20/2024 11:53,paypal,pending
517,634,960,8743.01,5/3/2025 22:22,bank_transfer,completed
518,635,4275,5067.04,5/15/2024 11:06,credit_card,completed
519,636,1450,3740.54,7/21/2024 20:34,credit_card,completed
520,637,1071,431.25,2/21/2025 1:39,credit_card,completed
521,638,3142,9948.17,5/17/2024 7:45,paypal,pending
522,642,1122,6555.66,1/14/2025 21:01,paypal,completed
523,643,4032,8677.14,5/3/2025 22:48,credit_card,completed
524,644,4454,2470.4,9/15/2024 5:57,credit_card,completed
525,645,1648,4201.59,6/5/2024 16:46,bank_transfer,pending
526,646,4342,2440.35,8/4/2024 8:51,bank_transfer,completed
527,648,3108,7107.66,1/8/2025 18:20,bank_transfer,completed
528,649,816,5441.5,3/22/2025 2:04,bank_transfer,completed
529,651,4596,7329.29,11/17/2024 5:03,paypal,completed
530,652,959,7407.32,7/22/2024 23:05,bank_transfer,completed
531,653,1671,5379.7,9/2/2024 12:29,paypal,completed
532,654,3459,1037.1,4/18/2025 11:41,credit_card,completed
533,656,4214,779.93,5/26/2024 14:56,credit_card,completed
534,658,2067,7618.42,11/15/2024 3:17,paypal,completed
535,659,2636,9021.34,10/24/2024 4:30,bank_transfer,completed
536,660,1165,8781.39,11/23/2024 8:06,paypal,completed
537,661,2577,128.52,4/30/2025 13:20,bank_transfer,completed
538,664,4341,3735.31,7/1/2024 22:10,bank_transfer,completed
539,665,932,1652.18,6/12/2024 17:57,bank_transfer,completed
540,666,1145,6889.93,9/19/2024 21:00,paypal,completed
541,668,4206,5192.88,1/1/2025 2:44,paypal,pending
542,670,456,9030.57,6/20/2024 4:46,paypal,completed
543,671,2536,9105.34,4/30/2025 20:15,credit_card,completed
544,672,2575,2262.21,1/15/2025 19:40,bank_transfer,completed
545,673,752,3985.4,8/1/2024 9:42,paypal,completed
546,674,2054,4148.2,11/22/2024 15:37,paypal,completed
547,675,587,4758.1,8/28/2024 22:31,bank_transfer,completed
548,676,410,4142.4,2/6/2025 2:51,paypal,pending
549,678,3160,2953.44,11/11/2024 0:48,paypal,completed
550,679,3679,743.25,8/26/2024 4:47,bank_transfer,completed
551,680,1866,12672,12/14/2024 22:14,bank_transfer,completed
552,681,1150,1443.39,1/5/2025 22:52,credit_card,pending
553,682,797,7338.5,4/10/2025 17:26,credit_card,completed
554,683,4857,8476.25,6/8/2024 15:37,bank_transfer,completed
555,684,3382,4158.9,3/4/2025 5:34,bank_transfer,completed
556,685,5000,11312.4,10/29/2024 16:26,paypal,completed
557,686,3639,4785.22,3/24/2025 14:06,bank_transfer,pending
558,687,29,10606.8,4/7/2025 12:36,paypal,completed
559,689,1910,915.48,2/15/2025 19:34,paypal,pending
560,690,25,2714.61,9/26/2024 13:09,paypal,completed
561,691,791,477.5,5/4/2025 4:16,credit_card,pending
562,692,2250,909.6,2/3/2025 7:52,bank_transfer,completed
563,693,2380,2173.77,9/1/2024 18:44,paypal,completed
564,695,4741,292.41,12/28/2024 2:42,bank_transfer,completed
565,696,4072,3965.35,8/17/2024 23:44,paypal,completed
566,697,2132,6054.27,3/23/2025 16:58,paypal,completed
567,699,448,4257.19,3/12/2025 12:15,credit_card,completed
568,700,1346,5530.66,2/24/2025 4:49,credit_card,completed
569,702,715,3275.38,8/9/2024 8:09,bank_transfer,completed
570,703,1505,2988.13,3/6/2025 0:36,bank_transfer,pending
571,704,3527,6234.52,11/26/2024 4:33,paypal,completed
572,705,1947,2206.29,2/22/2025 5:00,bank_transfer,completed
573,706,680,9681.91,9/16/2024 17:20,bank_transfer,completed
574,707,3597,2117.58,3/13/2025 23:27,paypal,completed
575,708,1505,4990.78,7/8/2024 4:13,paypal,completed
576,709,4721,634.98,10/23/2024 3:21,paypal,completed
577,711,823,3329.96,5/4/2025 5:24,paypal,completed
578,712,3529,3072.05,3/29/2025 13:53,bank_transfer,pending
579,714,4108,1259.05,12/21/2024 15:25,paypal,pending
580,715,3465,9390.98,8/17/2024 10:50,bank_transfer,completed
581,716,2849,927.51,11/29/2024 2:21,bank_transfer,pending
582,717,2176,1759.17,1/28/2025 7:18,paypal,pending
583,719,3271,6384.46,7/12/2024 8:53,bank_transfer,completed
584,720,1607,710.88,10/5/2024 23:39,credit_card,completed
585,721,4211,7391.33,4/22/2025 15:35,credit_card,completed
586,726,3180,7164.6,5/25/2024 12:27,bank_transfer,pending
587,727,1491,3813.64,11/2/2024 1:09,credit_card,pending
588,729,2136,1197.76,3/5/2025 10:07,credit_card,completed
589,730,64,5703.31,12/13/2024 18:10,bank_transfer,completed
590,732,835,7267.29,9/28/2024 23:46,credit_card,completed
591,733,4467,8986.63,10/5/2024 12:45,paypal,completed
592,734,172,2277.68,5/14/2024 22:47,credit_card,pending
593,735,3518,6826.54,5/28/2024 5:12,paypal,completed
594,736,4196,2367.94,1/31/2025 18:13,bank_transfer,completed
595,737,1675,4224,3/6/2025 21:54,paypal,completed
596,738,3704,3488.59,4/20/2025 8:12,credit_card,completed
597,739,87,1638.78,10/26/2024 1:01,credit_card,completed
598,740,2327,8548.05,1/22/2025 17:34,paypal,completed
599,741,1175,1573.78,2/19/2025 17:14,paypal,completed
600,742,2872,5095.77,7/8/2024 15:45,credit_card,completed
601,743,2094,10624.8,7/1/2024 18:02,credit_card,completed
602,745,1077,13436.5,5/3/2025 12:10,paypal,completed
603,747,1648,1395.45,12/12/2024 23:43,paypal,completed
604,749,4386,2113.25,10/5/2024 16:40,credit_card,completed
605,750,1643,6119.76,3/6/2025 0:23,paypal,completed
606,751,4599,6252.56,8/27/2024 12:42,bank_transfer,completed
607,752,3827,332.46,8/23/2024 11:25,bank_transfer,completed
608,753,3562,1036.18,5/28/2024 0:34,credit_card,completed
609,754,3450,3201.65,4/10/2025 17:31,credit_card,completed
610,755,4247,8650.03,2/14/2025 13:31,bank_transfer,completed
611,757,1552,10368.8,1/27/2025 2:38,bank_transfer,completed
612,759,3330,6382.26,3/17/2025 6:32,bank_transfer,pending
613,761,3019,8433.28,12/17/2024 0:38,paypal,pending
614,762,3916,3166.19,9/11/2024 0:32,paypal,completed
615,764,92,5936.55,11/11/2024 8:24,bank_transfer,completed
616,767,2995,2145.66,6/10/2024 9:45,credit_card,completed
617,768,3693,4374.03,2/18/2025 7:28,paypal,completed
618,769,4566,521.67,12/13/2024 6:03,paypal,completed
619,771,4585,369.24,3/17/2025 13:53,paypal,completed
620,772,3404,887.44,10/21/2024 6:45,credit_card,completed
621,773,3405,737.66,6/9/2024 7:15,credit_card,pending
622,776,3458,2361.42,9/11/2024 0:10,credit_card,completed
623,777,3216,5690.81,3/16/2025 9:37,paypal,pending
624,778,2541,5503.75,10/16/2024 6:18,bank_transfer,pending
625,779,88,4771.3,9/6/2024 18:56,paypal,completed
626,780,142,2095.05,3/10/2025 0:37,bank_transfer,completed
627,781,4015,9636.85,8/22/2024 15:04,bank_transfer,completed
628,782,1926,2519.84,1/7/2025 6:23,bank_transfer,completed
629,783,3934,4016.54,4/23/2025 14:35,credit_card,completed
630,784,1647,7792.62,1/2/2025 4:24,credit_card,completed
631,785,2351,1539.18,3/27/2025 7:25,credit_card,completed
632,786,2556,10403.4,12/4/2024 6:14,credit_card,completed
633,788,1173,4829.79,8/13/2024 13:18,credit_card,completed
634,789,3383,1844.4,1/12/2025 5:04,paypal,completed
635,790,2583,1909.82,4/3/2025 4:08,credit_card,completed
636,792,3098,2497.53,5/14/2024 1:28,bank_transfer,pending
637,793,745,920.91,12/27/2024 16:56,credit_card,completed
638,795,1768,7265.08,7/30/2024 15:52,bank_transfer,completed
639,796,3125,4152.64,2/16/2025 4:32,paypal,pending
640,798,2591,5788.62,5/16/2024 10:32,credit_card,pending
641,800,547,12280.9,10/21/2024 9:01,paypal,completed
642,801,922,3477.97,11/25/2024 4:08,paypal,completed
643,802,3725,190.16,2/12/2025 20:49,credit_card,completed
644,803,238,3615.72,6/23/2024 7:44,credit_card,completed
645,804,327,3078.2,1/13/2025 1:48,bank_transfer,completed
646,805,1516,2663.52,3/29/2025 9:15,credit_card,completed
647,806,2569,8044.46,11/12/2024 14:15,paypal,completed
648,807,4441,4583.28,8/17/2024 5:21,credit_card,completed
649,808,1073,5126.9,12/8/2024 0:23,credit_card,completed
650,809,3772,2433.29,8/17/2024 21:56,credit_card,pending
651,810,655,5466.81,9/22/2024 20:04,credit_card,completed
652,811,4232,3011.6,6/8/2024 17:36,paypal,completed
653,812,2257,3326.76,9/19/2024 4:26,bank_transfer,pending
654,813,3503,4331.02,8/9/2024 11:37,bank_transfer,pending
655,814,4488,3273.19,8/19/2024 12:28,bank_transfer,completed
656,815,4447,2498.9,3/26/2025 23:44,bank_transfer,completed
657,816,4292,5550.93,7/14/2024 3:55,paypal,completed
658,817,880,12226.8,3/30/2025 4:23,credit_card,completed
659,818,1973,555.65,9/7/2024 14:17,bank_transfer,pending
660,819,2423,1169.64,3/9/2025 19:04,credit_card,pending
661,820,3882,7175.57,3/13/2025 21:22,bank_transfer,pending
662,822,32,2493.18,11/12/2024 15:23,credit_card,completed
663,823,2900,5767.39,7/20/2024 17:44,bank_transfer,pending
664,825,925,4392.97,12/28/2024 5:58,bank_transfer,completed
665,826,3136,8605.91,4/13/2025 10:42,credit_card,completed
666,827,3236,2274.83,8/4/2024 23:49,bank_transfer,completed
667,828,4999,7377.7,2/24/2025 3:59,credit_card,completed
668,829,4535,10152.4,11/6/2024 7:18,credit_card,completed
669,830,4894,3847.43,8/13/2024 20:55,paypal,completed
670,831,4761,1426.14,1/17/2025 21:43,credit_card,completed
671,832,2219,644.08,2/12/2025 4:27,paypal,completed
672,833,4337,3114.22,10/3/2024 15:01,paypal,pending
673,834,1865,3429.02,9/24/2024 4:56,paypal,pending
674,838,3659,6187.16,7/26/2024 17:32,bank_transfer,pending
675,840,1755,8406.05,4/4/2025 9:58,bank_transfer,pending
676,841,3782,1271.33,4/5/2025 15:46,bank_transfer,completed
677,843,876,8829.15,3/21/2025 9:52,bank_transfer,completed
678,845,478,451.8,12/13/2024 7:24,paypal,completed
679,847,2787,1940.68,5/2/2025 12:01,credit_card,completed
680,848,3949,2794.58,10/6/2024 19:26,credit_card,completed
681,849,1989,5790.84,1/14/2025 23:31,paypal,pending
682,850,4172,5102.78,8/27/2024 7:44,bank_transfer,completed
683,851,2325,380.32,9/7/2024 17:44,bank_transfer,pending
684,852,4798,8071.28,9/6/2024 0:20,bank_transfer,completed
685,853,4080,313.87,8/23/2024 10:41,bank_transfer,completed
686,855,51,2637.07,11/19/2024 12:18,paypal,completed
687,858,807,5049.37,12/16/2024 12:21,credit_card,completed
688,859,2831,3795.92,12/26/2024 5:50,bank_transfer,completed
689,861,1616,4946.89,1/21/2025 6:55,credit_card,completed
690,862,915,2104.29,10/31/2024 2:54,paypal,completed
691,864,753,6107.51,8/11/2024 12:25,paypal,completed
692,865,1488,3605.64,4/12/2025 3:34,bank_transfer,completed
693,867,2221,3326.68,11/3/2024 15:18,bank_transfer,completed
694,868,4567,1027.2,8/7/2024 4:16,bank_transfer,completed
695,870,2233,6630.71,6/27/2024 2:58,paypal,completed
696,871,88,8767.92,5/25/2024 6:02,bank_transfer,completed
697,872,3534,3331.09,8/22/2024 22:34,credit_card,pending
698,873,348,169.54,8/4/2024 13:24,bank_transfer,pending
699,874,2886,853.7,2/26/2025 10:51,credit_card,pending
700,875,1599,11374.8,6/19/2024 22:14,credit_card,completed
701,877,2693,4635.36,2/14/2025 0:54,paypal,completed
702,878,1652,6995.8,4/20/2025 19:30,credit_card,pending
703,879,1133,4586.78,12/6/2024 3:54,credit_card,pending
704,880,4591,5190.79,7/15/2024 7:59,bank_transfer,pending
705,881,659,3191.58,1/7/2025 22:20,paypal,completed
706,882,3381,4008.55,11/28/2024 10:03,bank_transfer,completed
707,883,162,2519.79,2/27/2025 10:36,paypal,completed
708,884,3503,5963.92,4/9/2025 19:15,credit_card,pending
709,885,700,2717.35,1/18/2025 17:09,bank_transfer,completed
710,886,162,2813.08,12/21/2024 0:19,credit_card,pending
711,887,2156,3030.62,2/20/2025 23:23,credit_card,completed
712,888,1089,10545.4,8/15/2024 10:03,credit_card,completed
713,889,4878,7201.07,10/4/2024 22:39,paypal,completed
714,891,1191,3623.45,3/22/2025 8:01,credit_card,completed
715,892,2088,1951.63,5/8/2024 3:04,credit_card,completed
716,893,1197,470.1,8/27/2024 3:56,paypal,completed
717,894,954,2193.77,7/20/2024 16:05,paypal,completed
718,896,1521,10229.7,6/19/2024 1:55,paypal,completed
719,897,567,3334.08,2/11/2025 3:20,bank_transfer,completed
720,899,1592,2567.77,11/28/2024 1:07,credit_card,completed
721,900,2756,4958.45,6/1/2024 0:05,credit_card,completed
722,904,3986,1735.46,2/18/2025 5:12,credit_card,completed
723,905,4967,5845.32,1/11/2025 3:42,paypal,completed
724,907,1398,10058.2,1/28/2025 15:59,paypal,completed
725,908,2769,5224.71,8/25/2024 6:20,paypal,completed
726,909,2345,7320.47,12/1/2024 20:34,paypal,pending
727,910,476,5892.69,6/9/2024 14:21,paypal,pending
728,913,1461,3344,11/3/2024 13:57,bank_transfer,completed
729,915,972,2774.99,11/2/2024 7:20,paypal,pending
730,916,4438,4021.45,8/6/2024 14:56,paypal,completed
731,917,3580,410.25,6/18/2024 6:33,bank_transfer,completed
732,918,124,10573.3,10/11/2024 1:55,bank_transfer,completed
733,919,4147,5755.12,9/17/2024 11:34,paypal,pending
734,920,1393,4143.5,2/19/2025 0:30,paypal,completed
735,921,654,8304.73,3/1/2025 19:09,paypal,completed
736,922,2948,3214.25,12/28/2024 18:59,paypal,pending
737,923,781,1200.27,3/27/2025 22:23,bank_transfer,completed
738,924,88,4130.69,9/23/2024 18:26,bank_transfer,completed
739,925,4994,1689.56,8/8/2024 2:03,paypal,completed
740,926,2833,9026.46,6/12/2024 7:12,paypal,completed
741,927,1747,4151.26,9/3/2024 20:22,credit_card,pending
742,928,1935,5937.09,6/26/2024 3:56,credit_card,completed
743,932,2891,5506.16,10/14/2024 21:11,bank_transfer,completed
744,934,2761,2784.87,6/25/2024 13:37,bank_transfer,pending
745,936,1766,2717.31,2/19/2025 2:55,credit_card,completed
746,937,1847,5681.19,1/24/2025 15:06,bank_transfer,completed
747,938,4211,562.37,1/2/2025 4:19,credit_card,completed
748,939,4375,418.84,11/1/2024 8:58,credit_card,pending
749,940,3830,481.64,12/1/2024 9:52,credit_card,pending
750,941,88,12977.1,9/16/2024 8:50,bank_transfer,completed
751,942,1133,3483.55,7/16/2024 13:22,credit_card,completed
752,943,4112,4120.55,2/12/2025 13:53,credit_card,completed
753,944,3950,106,6/27/2024 3:49,paypal,completed
754,945,4972,8161.49,7/26/2024 12:42,bank_transfer,completed
755,949,1452,2182.34,3/24/2025 11:06,credit_card,completed
756,950,4965,7563.92,12/11/2024 2:10,credit_card,completed
757,951,3445,10151.2,12/18/2024 1:02,credit_card,completed
758,952,4587,6289.5,9/23/2024 17:27,paypal,completed
759,954,2431,3755.02,5/14/2024 1:55,bank_transfer,completed
760,955,4867,13171.2,1/25/2025 9:47,bank_transfer,completed
761,956,890,7981.88,12/13/2024 18:35,credit_card,completed
762,957,127,3351.86,12/9/2024 22:32,credit_card,completed
763,958,3903,1863.56,2/10/2025 17:45,bank_transfer,completed
764,960,4403,7687.62,8/22/2024 16:21,credit_card,completed
765,963,686,1616.46,8/8/2024 3:57,paypal,pending
766,964,3108,7192.12,1/2/2025 10:16,paypal,pending
767,965,1920,2953.43,10/21/2024 11:41,bank_transfer,completed
768,966,577,1896.92,9/14/2024 22:47,credit_card,pending
769,967,2698,2092.01,3/18/2025 3:24,paypal,completed
770,968,4695,1016.56,3/2/2025 16:31,paypal,completed
771,969,1589,7061.74,12/17/2024 12:05,credit_card,completed
772,970,2108,4931.89,9/5/2024 15:32,credit_card,pending
773,971,2700,7984.87,11/19/2024 22:39,credit_card,completed
774,972,3853,1901.52,3/27/2025 3:03,credit_card,completed
775,975,1742,3857.69,4/24/2025 22:26,credit_card,completed
776,978,4777,1012.72,2/2/2025 14:03,paypal,completed
777,979,917,2176.33,5/28/2024 14:52,paypal,completed
778,980,3223,9109.79,6/24/2024 13:29,paypal,completed
779,981,142,10866.4,3/18/2025 13:49,bank_transfer,completed
780,982,2420,3865.86,3/5/2025 10:09,credit_card,completed
781,984,1379,2316.46,3/20/2025 12:54,credit_card,pending
782,985,256,3221.56,2/6/2025 2:29,credit_card,completed
783,987,2615,761.96,3/13/2025 15:50,credit_card,completed
784,988,1081,257.95,2/7/2025 18:40,credit_card,completed
785,990,2185,2368.84,4/20/2025 10:44,bank_transfer,completed
786,993,3298,3990.5,7/8/2024 13:32,paypal,completed
