id,order_id,shipping_date,tracking_number,carrier,status
381,888,8/16/2024 9:30,TRK-23056599-gAIt,FedEx,in_transit
382,892,5/9/2024 2:30,TRK-05955282-kArO,FedEx,delivered
383,893,8/28/2024 3:23,TRK-56334835-ZGEG,USPS,delivered
384,894,7/21/2024 15:13,TRK-48106643-WTbR,USPS,delivered
385,896,6/20/2024 1:42,TRK-32341323-moIm,UPS,delivered
386,897,2/14/2025 2:20,TRK-39198483-lUMs,UPS,delivered
387,899,11/30/2024 0:17,TRK-41299465-cOJS,FedEx,in_transit
388,900,6/3/2024 23:32,TRK-82528776-Sdkh,UPS,in_transit
389,904,2/20/2025 4:39,TRK-03670061-RrpZ,DHL,delivered
390,905,1/13/2025 2:42,TRK-70665934-NQCL,DHL,in_transit
391,913,11/4/2024 13:27,TRK-60903638-NCwJ,UPS,delivered
392,916,8/7/2024 14:17,TRK-55543904-cPzp,UPS,in_transit
393,917,6/21/2024 6:31,TRK-98662004-PbUd,DHL,delivered
394,918,10/12/2024 1:36,TRK-47900099-jqFZ,USPS,delivered
395,921,3/3/2025 18:28,TRK-66759430-oDEU,FedEx,in_transit
396,923,3/30/2025 21:42,TRK-31708769-aPYk,DHL,in_transit
397,924,9/24/2024 17:34,TRK-22794431-BPSe,DHL,delivered
398,925,8/9/2024 1:10,TRK-18698289-FuCO,USPS,in_transit
399,926,6/15/2024 6:13,TRK-26496420-vGVc,USPS,in_transit
400,928,6/28/2024 3:31,TRK-59589013-ZCIa,UPS,delivered
401,932,10/16/2024 20:31,TRK-22028898-BLFc,DHL,in_transit
402,936,2/20/2025 2:32,TRK-38701754-BfmJ,USPS,delivered
403,937,1/27/2025 14:17,TRK-69497404-pBYK,FedEx,delivered
404,941,9/19/2024 7:52,TRK-59303066-LzCc,USPS,in_transit
405,945,7/28/2024 12:10,TRK-09741622-LYZD,UPS,in_transit
406,949,3/25/2025 10:42,TRK-13943128-HpJm,FedEx,delivered
407,950,12/14/2024 1:21,TRK-90853532-AKUY,FedEx,in_transit
408,952,9/24/2024 16:29,TRK-47523770-zXwt,USPS,delivered
409,954,5/17/2024 1:01,TRK-25498683-rdvG,UPS,delivered
410,955,1/27/2025 8:54,TRK-39780568-vYTG,UPS,delivered
411,956,12/15/2024 17:57,TRK-54977968-RyLk,DHL,delivered
412,957,12/12/2024 22:24,TRK-46560473-ICKc,FedEx,delivered
413,958,2/13/2025 17:20,TRK-39480505-wrLx,FedEx,delivered
414,960,8/25/2024 16:20,TRK-16026189-pDwI,UPS,delivered
415,965,10/22/2024 11:10,TRK-01700470-mXwi,USPS,delivered
416,967,3/20/2025 2:26,TRK-29194606-agpk,FedEx,delivered
417,968,3/5/2025 15:47,TRK-14998342-aZVk,DHL,delivered
418,969,12/20/2024 11:53,TRK-19775652-yakM,DHL,delivered
419,971,11/21/2024 21:40,TRK-59413017-FuYH,USPS,in_transit
420,978,2/5/2025 13:12,TRK-25455145-mrHc,UPS,delivered
421,979,5/31/2024 14:36,TRK-66407369-daVm,UPS,in_transit
422,981,3/19/2025 13:28,TRK-18492084-kdsS,USPS,in_transit
423,982,3/8/2025 9:36,TRK-21699814-slkv,UPS,delivered
424,987,3/15/2025 15:03,TRK-33447272-BqRO,UPS,delivered
425,988,2/9/2025 18:33,TRK-60453443-vEQa,FedEx,in_transit
426,993,7/11/2024 13:09,TRK-35800508-kjzA,USPS,delivered
427,997,11/16/2024 1:36,TRK-11865391-YAvL,DHL,delivered
428,998,4/25/2025 12:31,TRK-90506359-LzEh,DHL,delivered
429,999,12/12/2024 1:37,TRK-92419583-gETh,USPS,in_transit
430,1003,6/24/2024 15:43,TRK-20143161-dZZJ,USPS,in_transit
431,1004,2/8/2025 5:49,TRK-06041295-ARch,UPS,in_transit
432,1006,10/20/2024 19:48,TRK-10896817-bRmI,DHL,in_transit
433,1017,4/7/2025 1:03,TRK-26947193-jIVz,DHL,in_transit
434,1022,10/12/2024 1:30,TRK-71624411-zZZK,FedEx,in_transit
435,1023,6/1/2024 0:49,TRK-48722670-fhqZ,UPS,in_transit
436,1025,2/9/2025 21:39,TRK-73108825-reKs,DHL,in_transit
437,1028,10/24/2024 14:08,TRK-17038490-nhzL,DHL,delivered
438,1029,3/1/2025 7:34,TRK-61114305-Ujqc,UPS,in_transit
439,1033,5/21/2024 1:49,TRK-03011325-fQFm,DHL,in_transit
440,1035,1/1/2025 10:03,TRK-92064728-kLTm,FedEx,in_transit
441,1040,6/14/2024 20:01,TRK-43464247-gOZk,UPS,delivered
442,1042,5/28/2024 0:11,TRK-45716325-HBbX,DHL,delivered
443,1043,12/18/2024 5:42,TRK-74492241-Nfkj,FedEx,in_transit
444,1044,6/14/2024 0:17,TRK-74111760-CgEi,DHL,delivered
445,1046,11/21/2024 3:58,TRK-94738852-jCNr,FedEx,in_transit
446,1049,10/17/2024 16:18,TRK-13692565-MrMJ,UPS,in_transit
447,1050,2/27/2025 1:55,TRK-86201434-ifYl,DHL,delivered
448,1051,11/21/2024 9:31,TRK-27565501-nAZR,FedEx,delivered
449,1055,11/20/2024 23:24,TRK-34238248-cYtJ,USPS,in_transit
450,1056,8/18/2024 14:46,TRK-22980580-CyOw,UPS,in_transit
451,1061,1/5/2025 21:44,TRK-67114712-BNWi,FedEx,in_transit
452,1062,10/18/2024 19:30,TRK-05773237-JwhH,DHL,in_transit
453,1064,11/2/2024 1:03,TRK-04544506-vCdR,FedEx,in_transit
454,1067,8/5/2024 3:34,TRK-14865040-sluE,FedEx,in_transit
455,1070,5/6/2024 5:01,TRK-31640721-nNBn,UPS,delivered
456,1072,7/6/2024 8:24,TRK-36510264-apfa,UPS,in_transit
457,1075,10/9/2024 23:40,TRK-86151688-ywXb,UPS,in_transit
458,1076,12/30/2024 19:32,TRK-37739477-hiIh,UPS,delivered
459,1078,7/12/2024 13:42,TRK-55113755-MNXq,FedEx,delivered
460,1079,2/6/2025 8:32,TRK-11048821-Rfih,DHL,delivered
461,1080,10/29/2024 10:48,TRK-33283787-UShC,FedEx,delivered
462,1087,3/25/2025 9:00,TRK-04734198-MdgY,FedEx,in_transit
463,1090,5/2/2025 8:23,TRK-33604818-JWjG,DHL,in_transit
464,1093,2/4/2025 8:39,TRK-87703319-IsrR,DHL,delivered
465,1097,6/14/2024 15:10,TRK-87976795-Lbzu,UPS,delivered
466,1098,8/19/2024 17:09,TRK-07668441-JJuX,FedEx,in_transit
467,1099,12/14/2024 6:02,TRK-89029658-tokD,USPS,delivered
468,1100,8/11/2024 2:49,TRK-88076562-nBsi,UPS,in_transit
469,1104,3/5/2025 9:05,TRK-73973129-vWJy,DHL,delivered
470,1109,7/6/2024 4:47,TRK-03353998-yish,USPS,delivered
471,1112,6/12/2024 3:07,TRK-28679313-BFtU,FedEx,delivered
472,1113,7/18/2024 23:59,TRK-88149817-amwJ,FedEx,in_transit
473,1115,4/12/2025 23:50,TRK-82700674-UOXb,DHL,delivered
474,1116,5/15/2024 23:17,TRK-29002264-sXJj,DHL,delivered
475,1124,11/10/2024 4:51,TRK-44470100-bdst,FedEx,delivered
476,1125,1/22/2025 9:54,TRK-02934648-EsGh,USPS,delivered
477,1126,5/29/2024 21:19,TRK-74526031-peFO,DHL,delivered
478,1127,9/5/2024 17:58,TRK-42824571-Tlgd,DHL,delivered
479,1128,10/15/2024 6:58,TRK-53260765-KEiv,USPS,delivered
480,1131,12/26/2024 10:03,TRK-52543001-Svky,FedEx,in_transit
481,1133,3/17/2025 22:39,TRK-41422435-mAAV,DHL,in_transit
482,1136,8/14/2024 10:46,TRK-89550568-SEik,FedEx,in_transit
483,1137,1/23/2025 17:26,TRK-51896822-jEWE,USPS,delivered
484,1138,8/4/2024 13:18,TRK-19763470-Mprc,DHL,delivered
485,1139,12/4/2024 14:34,TRK-76689986-qBjJ,DHL,in_transit
486,1140,7/10/2024 17:41,TRK-53754424-zvBi,DHL,in_transit
487,1143,12/24/2024 9:50,TRK-26948006-wmXx,UPS,in_transit
488,1145,5/6/2024 23:28,TRK-06170808-lVuq,USPS,in_transit
489,1146,4/29/2025 14:30,TRK-93781881-fuhm,FedEx,in_transit
490,1148,3/14/2025 9:24,TRK-58724984-MbvC,USPS,in_transit
491,1150,3/21/2025 14:27,TRK-33403713-kCJR,FedEx,delivered
492,1151,1/22/2025 16:49,TRK-54033637-SSbK,DHL,delivered
493,1153,10/4/2024 17:29,TRK-67890057-tldR,FedEx,in_transit
494,1154,4/26/2025 10:42,TRK-38625012-IYBG,FedEx,delivered
495,1155,10/10/2024 1:46,TRK-04079407-TElU,UPS,in_transit
496,1156,9/22/2024 15:58,TRK-54652642-HmWK,FedEx,delivered
497,1157,3/6/2025 7:27,TRK-60832312-bCQn,DHL,delivered
498,1158,2/22/2025 23:07,TRK-33963270-Fmnq,FedEx,delivered
499,1159,10/21/2024 4:44,TRK-16086532-LFnp,UPS,delivered
500,1161,5/5/2025 4:38,TRK-91013994-wxzt,DHL,delivered
501,1162,3/13/2025 18:13,TRK-94136262-dTaH,UPS,in_transit
502,1164,9/18/2024 9:37,TRK-95974396-ievG,USPS,delivered
503,1168,6/6/2024 18:27,TRK-14490397-XRsg,FedEx,in_transit
504,1170,2/2/2025 8:26,TRK-82378888-OtoB,USPS,in_transit
505,1174,2/27/2025 23:52,TRK-15649081-JOxk,DHL,in_transit
506,1178,8/5/2024 23:08,TRK-09198577-cDmZ,USPS,in_transit
507,1180,7/14/2024 9:39,TRK-77058068-uilz,USPS,in_transit
508,1182,3/12/2025 5:44,TRK-44229487-kwrj,DHL,in_transit
509,1183,8/3/2024 10:37,TRK-78454396-QSDZ,FedEx,in_transit
510,1186,10/31/2024 0:47,TRK-13066248-zsMi,FedEx,delivered
511,1187,10/31/2024 3:16,TRK-86753751-mELE,FedEx,in_transit
512,1188,12/29/2024 2:34,TRK-46744262-kWPD,UPS,delivered
513,1190,8/4/2024 21:28,TRK-13962464-MlIX,DHL,in_transit
514,1192,3/17/2025 2:11,TRK-22415412-JuNG,UPS,delivered
515,1194,9/29/2024 11:28,TRK-48152264-NARo,USPS,in_transit
516,1195,3/14/2025 12:51,TRK-89387230-eJpi,UPS,delivered
517,1197,10/4/2024 17:49,TRK-27992628-sWPI,UPS,delivered
518,1199,12/29/2024 23:06,TRK-47838919-qKXA,DHL,delivered
519,1200,12/18/2024 0:30,TRK-63095906-lhVt,DHL,delivered
520,1202,1/9/2025 17:24,TRK-81211049-SDPH,UPS,in_transit
521,1204,1/2/2025 16:38,TRK-98761245-yiAQ,UPS,delivered
522,1206,1/31/2025 6:50,TRK-86700652-IWuV,USPS,delivered
523,1207,5/26/2024 2:42,TRK-73073902-DBOo,DHL,delivered
524,1211,1/16/2025 23:32,TRK-14613996-jlZy,USPS,delivered
525,1215,5/4/2025 23:31,TRK-23348781-fNqC,FedEx,in_transit
526,1218,2/9/2025 20:20,TRK-99116378-ZjCn,DHL,delivered
527,1219,1/15/2025 13:24,TRK-29937591-YvUh,FedEx,delivered
528,1223,3/18/2025 7:03,TRK-97505293-Zadg,UPS,delivered
529,1224,1/1/2025 16:38,TRK-38139685-pbhI,DHL,delivered
530,1226,11/15/2024 22:47,TRK-16182652-aHrw,USPS,in_transit
531,1228,9/29/2024 19:09,TRK-62076948-iubc,FedEx,delivered
532,1232,10/16/2024 7:56,TRK-33421427-NKvN,UPS,in_transit
533,1234,8/5/2024 12:12,TRK-16486031-XMKy,USPS,in_transit
534,1235,3/11/2025 11:21,TRK-94895965-cFDj,USPS,delivered
535,1237,11/12/2024 3:58,TRK-63707934-vXqo,FedEx,delivered
536,1239,7/16/2024 19:49,TRK-58114093-ZEQP,FedEx,delivered
537,1240,8/17/2024 17:21,TRK-38450164-lbYE,DHL,delivered
538,1243,10/20/2024 1:35,TRK-07865723-qgFi,UPS,delivered
539,1245,10/7/2024 18:00,TRK-53410737-RShh,DHL,delivered
540,1249,5/8/2024 12:03,TRK-30170067-FKZw,FedEx,delivered
541,1251,6/28/2024 16:36,TRK-12159700-AUwQ,UPS,in_transit
542,1253,7/24/2024 23:55,TRK-72918676-nKlw,FedEx,delivered
543,1254,10/5/2024 2:24,TRK-90361671-xRjg,DHL,in_transit
544,1260,8/11/2024 15:46,TRK-15124808-ugDN,UPS,in_transit
545,1263,1/6/2025 21:54,TRK-54532031-wIgW,UPS,delivered
546,1265,12/18/2024 0:43,TRK-40755159-jgYR,FedEx,delivered
547,1272,11/20/2024 11:54,TRK-71808142-dApm,FedEx,in_transit
548,1279,3/26/2025 21:15,TRK-58716746-zBkY,FedEx,delivered
549,1281,6/24/2024 19:18,TRK-76308874-MVJo,FedEx,in_transit
550,1284,1/12/2025 0:54,TRK-39365993-EnCi,FedEx,in_transit
551,1285,9/13/2024 15:24,TRK-23151076-XYIe,DHL,delivered
552,1286,3/17/2025 17:45,TRK-60631346-wwkK,USPS,delivered
553,1288,7/6/2024 0:14,TRK-38775522-TznJ,FedEx,delivered
554,1289,1/10/2025 18:01,TRK-59718590-Hext,FedEx,in_transit
555,1297,11/8/2024 11:38,TRK-36916610-gema,DHL,delivered
556,1298,6/21/2024 6:45,TRK-16996853-TQWA,USPS,delivered
557,1300,3/30/2025 16:11,TRK-55458166-YFNu,USPS,in_transit
558,1302,10/7/2024 17:49,TRK-69665236-RnfH,DHL,in_transit
559,1308,2/11/2025 23:33,TRK-80789616-tSko,USPS,delivered
560,1309,10/1/2024 3:33,TRK-72612438-axGj,USPS,delivered
561,1311,12/15/2024 6:52,TRK-17091502-fFmf,FedEx,in_transit
562,1318,12/25/2024 1:51,TRK-53082259-acnY,FedEx,delivered
563,1324,4/24/2025 13:33,TRK-99261553-CBrb,DHL,delivered
564,1325,6/16/2024 6:54,TRK-43191086-LUHU,DHL,in_transit
565,1328,9/21/2024 2:20,TRK-24840357-VnIu,USPS,in_transit
566,1329,3/23/2025 9:11,TRK-72656021-tmNo,FedEx,delivered
567,1335,8/6/2024 12:18,TRK-51110184-qpsQ,UPS,delivered
568,1336,8/8/2024 19:39,TRK-57612517-DBKH,DHL,in_transit
569,1340,12/29/2024 14:47,TRK-86552796-LbFD,USPS,delivered
570,1344,2/3/2025 10:23,TRK-35679776-pyIR,UPS,in_transit
571,1346,10/27/2024 5:09,TRK-68442715-ypOr,UPS,in_transit
572,1349,5/6/2025 23:48,TRK-27901394-qDGF,FedEx,in_transit
573,1350,2/9/2025 16:12,TRK-14433155-ouxQ,UPS,delivered
574,1353,2/14/2025 15:34,TRK-18939029-NUBC,DHL,in_transit
575,1354,2/17/2025 20:09,TRK-18059046-gpOz,UPS,delivered
576,1355,3/22/2025 20:00,TRK-64854912-dabO,UPS,delivered
577,1358,12/13/2024 17:23,TRK-93445371-RbbG,USPS,in_transit
578,1360,4/27/2025 18:36,TRK-97595557-IXoi,DHL,in_transit
579,1362,6/2/2024 0:15,TRK-92979242-FxhC,FedEx,delivered
580,1363,3/18/2025 3:09,TRK-88699856-Rmuf,UPS,delivered
581,1366,2/17/2025 19:54,TRK-84839776-ledu,UPS,in_transit
582,1370,12/30/2024 17:04,TRK-65087734-YEey,DHL,in_transit
583,1375,6/18/2024 3:17,TRK-02627566-gpJE,FedEx,delivered
584,1377,1/31/2025 0:21,TRK-39773966-lWsH,FedEx,delivered
585,1378,1/11/2025 16:59,TRK-09339302-Temx,UPS,delivered
586,1381,1/31/2025 16:52,TRK-27404578-wqHR,USPS,in_transit
587,1382,7/29/2024 19:53,TRK-49666967-DNiO,UPS,delivered
588,1384,12/8/2024 1:37,TRK-22177102-eVfX,UPS,delivered
589,1390,6/5/2024 21:02,TRK-71574999-dWbJ,UPS,delivered
590,1391,3/19/2025 3:32,TRK-04320954-Dhqr,USPS,in_transit
591,1393,11/10/2024 15:47,TRK-24090744-MmfP,USPS,delivered
592,1394,12/13/2024 4:42,TRK-28431252-hwMG,USPS,delivered
593,1395,10/19/2024 13:41,TRK-25594239-rCbp,FedEx,in_transit
594,1397,4/1/2025 6:31,TRK-10105962-wuIA,FedEx,in_transit
595,1398,10/17/2024 0:52,TRK-26567130-vXfh,FedEx,delivered
596,1402,9/4/2024 2:13,TRK-80947844-ZsTm,FedEx,delivered
597,1409,1/30/2025 6:34,TRK-70141230-Cswl,USPS,delivered
598,1410,1/30/2025 1:12,TRK-78878014-rtne,UPS,in_transit
599,1411,4/29/2025 2:11,TRK-41274557-Vphr,UPS,in_transit
600,1412,12/18/2024 10:49,TRK-44972249-TxhZ,DHL,delivered
601,1415,1/18/2025 0:43,TRK-01689271-ZkAk,DHL,delivered
602,1417,10/18/2024 20:49,TRK-65852079-uInc,USPS,delivered
603,1427,6/26/2024 0:06,TRK-92683499-ueWv,DHL,delivered
604,1428,5/23/2024 13:41,TRK-40945108-iKfH,USPS,delivered
605,1435,12/7/2024 17:24,TRK-95758985-VMVt,USPS,in_transit
606,1436,12/21/2024 21:22,TRK-41121791-TSWv,USPS,in_transit
607,1437,1/12/2025 22:01,TRK-85352761-vPQv,DHL,delivered
608,1440,1/19/2025 10:44,TRK-97578217-sIkK,FedEx,in_transit
609,1441,10/8/2024 16:25,TRK-17684299-XzlL,FedEx,delivered
610,1442,5/23/2024 23:45,TRK-43831679-Nesk,DHL,delivered
611,1450,2/2/2025 22:02,TRK-55818455-vmnh,USPS,delivered
612,1451,1/11/2025 9:25,TRK-43569518-unqA,UPS,in_transit
613,1452,9/12/2024 13:23,TRK-58134805-dLhx,DHL,in_transit
614,1458,11/12/2024 7:02,TRK-38078504-aTUB,USPS,delivered
615,1459,9/23/2024 4:57,TRK-80089497-tiVC,DHL,delivered
616,1466,8/28/2024 11:47,TRK-84515925-xjlG,DHL,delivered
617,1468,2/16/2025 9:13,TRK-57204365-LBBw,USPS,delivered
618,1472,6/25/2024 9:41,TRK-88610845-yOMX,USPS,delivered
619,1474,2/27/2025 10:49,TRK-61358769-tyeD,UPS,delivered
620,1475,7/5/2024 6:39,TRK-65527535-dNNB,DHL,in_transit
621,1481,4/23/2025 22:16,TRK-55763138-tBMN,FedEx,delivered
622,1482,2/16/2025 14:25,TRK-26924291-rUEZ,DHL,in_transit
623,1483,7/31/2024 7:09,TRK-86270089-VVJx,USPS,delivered
624,1490,1/30/2025 19:07,TRK-90457131-Cbsg,UPS,in_transit
625,1491,10/12/2024 19:55,TRK-06296453-cvyV,UPS,delivered
626,1492,6/24/2024 14:58,TRK-17842467-LRgA,USPS,delivered
627,1495,7/2/2024 14:31,TRK-38943372-QFnJ,UPS,delivered
628,1498,6/23/2024 12:57,TRK-89977332-oWOs,DHL,delivered
629,1502,10/4/2024 7:32,TRK-54220141-CMcl,DHL,in_transit
630,1506,7/1/2024 21:45,TRK-87069084-hsHp,FedEx,delivered
631,1514,4/14/2025 11:35,TRK-26329524-abxp,UPS,delivered
632,1516,9/2/2024 7:04,TRK-01552326-qXOt,DHL,in_transit
633,1520,11/5/2024 6:00,TRK-64713522-pKXE,FedEx,delivered
634,1522,3/5/2025 15:35,TRK-22787905-eqLL,FedEx,delivered
635,1528,4/12/2025 2:55,TRK-95062469-rScj,USPS,delivered
636,1531,4/24/2025 23:54,TRK-27426227-jvix,USPS,delivered
637,1532,6/20/2024 10:44,TRK-18970376-cYVk,DHL,delivered
638,1537,9/18/2024 21:02,TRK-89335025-rEZH,UPS,in_transit
639,1543,5/25/2024 9:43,TRK-37599493-jvZv,FedEx,delivered
640,1544,11/7/2024 18:18,TRK-79695756-gZUg,UPS,delivered
641,1545,4/25/2025 4:31,TRK-29677815-SAbu,FedEx,delivered
642,1546,7/7/2024 11:56,TRK-70901380-Pqpr,UPS,in_transit
643,1547,8/10/2024 0:43,TRK-95308436-WLMH,DHL,in_transit
644,1548,8/29/2024 1:44,TRK-76000096-fbHX,FedEx,delivered
645,1549,3/14/2025 11:52,TRK-63915538-aMEr,UPS,in_transit
646,1550,1/11/2025 7:58,TRK-00711096-PRYf,USPS,in_transit
647,1553,5/24/2024 17:45,TRK-49929219-yXOO,UPS,delivered
648,1554,9/17/2024 10:13,TRK-45558941-SkYc,USPS,in_transit
649,1555,12/29/2024 8:45,TRK-40399611-BQhD,UPS,delivered
650,1556,10/26/2024 8:47,TRK-80027556-vODI,USPS,delivered
651,1561,7/25/2024 0:51,TRK-12583966-VNKj,UPS,delivered
652,1562,9/28/2024 14:45,TRK-43779358-HHMB,UPS,in_transit
653,1564,2/3/2025 20:53,TRK-11524973-LxWG,UPS,delivered
654,1565,9/12/2024 19:14,TRK-62177090-Qobe,USPS,delivered
655,1571,12/6/2024 3:46,TRK-13480055-ZloT,FedEx,in_transit
656,1576,9/22/2024 12:29,TRK-26055505-BntI,USPS,delivered
657,1577,2/19/2025 22:45,TRK-31245622-XMiP,DHL,delivered
658,1582,8/14/2024 18:42,TRK-34961485-Qagb,USPS,in_transit
659,1583,11/20/2024 19:58,TRK-69814474-axbh,USPS,delivered
660,1586,1/8/2025 17:14,TRK-90548075-LlxB,USPS,in_transit
661,1591,4/8/2025 23:15,TRK-29991034-zVEL,UPS,in_transit
662,1592,5/20/2024 12:49,TRK-14432135-mrAn,DHL,in_transit
663,1594,11/6/2024 14:27,TRK-80859428-zTjS,FedEx,in_transit
664,1595,5/10/2024 2:38,TRK-60119434-uuPM,DHL,in_transit
665,1596,11/4/2024 8:37,TRK-47462167-gvVC,UPS,in_transit
666,1598,7/9/2024 5:07,TRK-97263859-kJzG,FedEx,delivered
667,1606,5/26/2024 8:13,TRK-31618170-ImrJ,FedEx,in_transit
668,1607,5/15/2024 20:18,TRK-17352313-bNsG,USPS,delivered
669,1608,12/9/2024 5:02,TRK-54277394-mPwD,USPS,in_transit
670,1609,11/17/2024 6:50,TRK-90644568-WqWy,DHL,in_transit
671,1610,2/11/2025 5:07,TRK-15226365-aNiK,UPS,in_transit
672,1611,11/25/2024 17:53,TRK-60511332-ISSY,FedEx,in_transit
673,1613,11/27/2024 18:26,TRK-34837824-lmlp,UPS,in_transit
674,1614,5/14/2024 18:57,TRK-82224526-lRMT,USPS,in_transit
675,1616,12/7/2024 22:48,TRK-18882224-OqYn,FedEx,in_transit
676,1618,2/4/2025 18:14,TRK-27079405-bnmV,DHL,delivered
677,1619,10/10/2024 0:06,TRK-52446977-buBs,FedEx,in_transit
678,1620,9/30/2024 2:25,TRK-03514484-skBb,USPS,delivered
679,1622,1/18/2025 10:39,TRK-32376785-IoeO,DHL,delivered
680,1623,3/29/2025 2:25,TRK-61742755-NfzT,USPS,delivered
681,1626,4/30/2025 8:03,TRK-50640096-CZUv,DHL,delivered
682,1629,11/27/2024 17:46,TRK-90548108-RPFj,DHL,in_transit
683,1630,9/22/2024 12:11,TRK-57095347-jFgL,UPS,in_transit
684,1636,12/20/2024 21:19,TRK-15316070-rbGn,DHL,in_transit
685,1640,5/15/2024 13:25,TRK-86997860-smPh,UPS,delivered
686,1643,1/15/2025 11:22,TRK-64134360-wuNj,FedEx,delivered
687,1649,10/25/2024 4:37,TRK-45798101-PCaO,USPS,in_transit
688,1655,2/19/2025 8:02,TRK-72001623-YjcC,FedEx,in_transit
689,1660,12/7/2024 13:37,TRK-89076912-vZTs,FedEx,delivered
690,1662,11/12/2024 0:07,TRK-52254189-fxEX,DHL,in_transit
691,1663,5/3/2025 23:20,TRK-27298756-XXRO,USPS,delivered
692,1664,1/5/2025 20:01,TRK-89686774-iijd,USPS,delivered
693,1672,5/14/2024 16:48,TRK-65767176-pymk,DHL,delivered
694,1673,8/10/2024 6:23,TRK-29186198-lqtb,FedEx,delivered
695,1674,8/5/2024 12:39,TRK-27017988-EPJh,FedEx,delivered
696,1676,12/6/2024 13:40,TRK-86928145-fdlN,DHL,in_transit
697,1677,4/24/2025 4:02,TRK-68867941-gBeg,USPS,in_transit
698,1683,9/2/2024 19:41,TRK-72431084-UbFF,UPS,delivered
699,1684,6/25/2024 2:28,TRK-42651732-FYJl,DHL,delivered
700,1687,1/4/2025 5:48,TRK-84016295-xNIA,UPS,in_transit
701,1689,1/30/2025 22:49,TRK-94613310-sbeU,USPS,delivered
702,1691,7/11/2024 9:15,TRK-49534177-Yiyw,USPS,in_transit
703,1695,6/16/2024 15:08,TRK-33390334-eghp,USPS,in_transit
704,1697,4/26/2025 12:39,TRK-35377323-QWrQ,DHL,delivered
705,1699,10/25/2024 16:37,TRK-88009224-wGrM,FedEx,delivered
706,1702,8/10/2024 2:54,TRK-75330133-EVhq,USPS,delivered
707,1703,5/23/2024 21:09,TRK-90972971-eIuy,FedEx,in_transit
708,1705,5/19/2024 22:52,TRK-80351101-BqUj,USPS,in_transit
709,1707,12/10/2024 9:24,TRK-07334165-TUSl,USPS,delivered
710,1710,9/29/2024 11:10,TRK-36654892-CBOe,UPS,delivered
711,1713,4/8/2025 19:03,TRK-55753658-arMx,USPS,delivered
712,1714,10/18/2024 7:50,TRK-41065685-JNhP,DHL,in_transit
713,1716,8/30/2024 16:45,TRK-91664253-jiOl,UPS,in_transit
714,1721,4/24/2025 3:21,TRK-33250232-Oabb,DHL,in_transit
715,1723,12/2/2024 16:20,TRK-36547224-Boyb,FedEx,delivered
716,1724,11/16/2024 22:33,TRK-35397989-zhLX,UPS,in_transit
717,1725,12/1/2024 1:15,TRK-35744593-qTRS,DHL,delivered
718,1726,2/8/2025 14:54,TRK-65392477-OxDL,USPS,delivered
719,1727,10/19/2024 11:46,TRK-04554960-NpZI,UPS,delivered
720,1729,8/9/2024 10:40,TRK-72603390-XYve,FedEx,delivered
721,1735,9/13/2024 13:13,TRK-42881190-GDWP,UPS,in_transit
722,1740,3/12/2025 13:38,TRK-41184249-OcbR,USPS,delivered
723,1742,4/30/2025 12:41,TRK-54522708-rxLF,FedEx,in_transit
724,1746,7/2/2024 2:38,TRK-52888842-yuxZ,USPS,delivered
725,1748,6/9/2024 23:40,TRK-71772330-fzxJ,FedEx,in_transit
726,1749,9/30/2024 6:45,TRK-52359169-jBbx,USPS,delivered
727,1752,11/26/2024 8:54,TRK-09271539-meGw,USPS,delivered
728,1755,6/25/2024 10:39,TRK-01902598-CqMH,DHL,in_transit
729,1756,10/14/2024 17:57,TRK-68104175-YzjL,DHL,in_transit
730,1759,8/30/2024 4:58,TRK-10985693-vLnt,FedEx,in_transit
731,1768,12/31/2024 0:21,TRK-66974639-iwRW,DHL,in_transit
732,1769,6/17/2024 9:53,TRK-93575491-fcMv,FedEx,delivered
733,1772,11/26/2024 7:09,TRK-32764585-ySfN,USPS,delivered
734,1773,12/21/2024 14:13,TRK-66261667-dkko,DHL,delivered
735,1775,1/22/2025 11:00,TRK-55409578-lSnS,UPS,delivered
736,1777,9/25/2024 3:29,TRK-42087054-mEQc,DHL,delivered
737,1783,6/16/2024 12:24,TRK-19202891-mWAI,USPS,in_transit
738,1785,2/16/2025 4:02,TRK-16786157-pfWu,DHL,delivered
739,1788,8/9/2024 11:15,TRK-99425224-eywT,USPS,in_transit
740,1798,8/1/2024 5:45,TRK-49793472-EwEO,UPS,delivered
741,1800,12/10/2024 3:59,TRK-32442045-aokS,USPS,delivered
742,1805,4/14/2025 23:04,TRK-94794106-oTPO,USPS,in_transit
743,1808,6/10/2024 7:16,TRK-98805914-yxKD,FedEx,delivered
744,1810,6/11/2024 22:54,TRK-57948161-SKQs,FedEx,delivered
745,1812,12/1/2024 16:38,TRK-84448933-YlQK,UPS,delivered
746,1813,11/20/2024 6:51,TRK-00942194-EnmJ,FedEx,in_transit
747,1816,12/6/2024 20:54,TRK-12590751-gDGG,UPS,delivered
748,1817,5/11/2024 5:45,TRK-75733194-xGja,FedEx,in_transit
749,1818,2/21/2025 19:49,TRK-56941710-PdSL,USPS,delivered
750,1821,10/31/2024 22:41,TRK-09836568-VyaU,DHL,delivered
751,1823,11/24/2024 10:40,TRK-93144459-gKfM,FedEx,in_transit
752,1825,8/27/2024 17:19,TRK-69359250-KLdj,USPS,in_transit
